1.389699494895088420e-02,9.541106999579630488e-01,3.199230509308625264e-02
9.006285832524475454e-01,4.334776008572334416e-02,5.602365666182947124e-02
9.046762448449047200e-01,3.707816568337162638e-02,5.824558947172385481e-02
7.645762696334792736e-04,9.594882714982001445e-03,9.896405410153843452e-01
2.705751284147918378e-02,9.415572666282888692e-01,3.138522053023208580e-02
6.296634028719920728e-01,4.060263101688676296e-02,3.297339661111213793e-01
5.942785441664494989e-02,2.042730782700711289e-01,7.362990673132838726e-01
2.730582572597107030e-02,6.371393876636374798e-02,9.089802355076652685e-01
8.164940875835824396e-01,9.503689116341018650e-02,8.846902125300741548e-02
9.665743056093851759e-01,1.459112072536110534e-02,1.883457366525359208e-02
9.960032581194233625e-01,1.455249181326719521e-03,2.541492699249928589e-03
2.539908396603040437e-06,3.038137585705066460e-06,9.999944219540176649e-01
1.487559974319712135e-07,1.737028956035686989e-07,9.999996775411069683e-01
3.200187705600831406e-02,9.674394367666792061e-01,5.586861773122525241e-04
8.264372992603969958e-01,1.664969597539821267e-01,7.065740985620897439e-03
9.393110806380539080e-01,4.951182830470261115e-02,1.117709105724347569e-02
5.782665640591900386e-02,6.646586899773381241e-01,2.775146536167429345e-01
5.983515964823512417e-02,2.621016018448317844e-02,9.139546801672817633e-01
1.875929247848660787e-05,1.742441401005200138e-03,9.982387993065162668e-01
5.124576804101340644e-01,4.417137717307503264e-01,4.582854785911542189e-02
9.287902218857189141e-01,2.857005208049160500e-02,4.263972603378926585e-02
9.802832355046485757e-01,1.651829524720664633e-02,3.198469248144561981e-03
1.497135983469972675e-01,6.826183485473035217e-01,1.676680531056988777e-01
2.517375286797932099e-01,7.175434144586000373e-01,3.071905686160655499e-02
8.095153607147824726e-01,1.822608069453479085e-01,8.223832339869769845e-03
9.931334396790367780e-01,6.285364724422103783e-03,5.811955965411560532e-04
3.998429717085387990e-03,6.402376502307616235e-01,3.557639200521527378e-01
1.396761633457471556e-02,9.859910770474467068e-01,4.130661797867414081e-05
9.943067222818907647e-01,3.857065925059985877e-03,1.836211793049262464e-03
7.580824043355384179e-01,1.243336321419218071e-01,1.175839635225397750e-01
8.545093764207783993e-01,1.041777977508843295e-01,4.131282582833709083e-02
8.894198553300552978e-01,9.160594010819286814e-02,1.897420456175197626e-02
8.722472925475178718e-01,6.829866273814827471e-02,5.945404471433383964e-02
4.431359246080610048e-02,1.677968299762337689e-01,7.878895775629601861e-01
1.601049390563253835e-02,7.150147839482885737e-02,9.124880276995385175e-01
9.839572570633939863e-01,2.746920599007648955e-03,1.329582233759828667e-02
9.553231482655060169e-01,9.648015343894388030e-03,3.502883639059958115e-02
6.745299246030231517e-03,2.395650540503166115e-01,7.536896467036531266e-01
7.079671980655877737e-03,7.847997726678217489e-01,2.081205553515222129e-01
1.239343466977016039e-03,9.985380727268510226e-01,2.225838061720461047e-04
2.841987313887960054e-02,8.878978125086703843e-04,9.706922290486117433e-01
6.151643556164793081e-02,1.232511225681237749e-01,8.152324418702282527e-01
4.296517369287879421e-09,2.440033844597471131e-09,9.999999932634487942e-01
6.492465067314634117e-03,8.252836203704118356e-02,9.109791728956441181e-01
8.873059428888816491e-01,1.080795997934931169e-01,4.614457317625168982e-03
1.128440011765831363e-01,8.794841703547556788e-01,7.671828468661060808e-03
9.538872192579991860e-02,1.127968460837485559e-02,8.933315934658253576e-01
8.761856054388691625e-03,1.902279254438400896e-03,9.893358646911727394e-01
1.407077890435819850e-02,9.057484025035263953e-01,8.018081859211528828e-02
9.986158062054171225e-01,1.165497919664666834e-03,2.186958749182654738e-04
1.398665881625715948e-07,8.163898086595002614e-08,9.999997784944308910e-01
1.285208011683153795e-01,8.714358044103451828e-01,4.339442133954908440e-05
9.356982338288670764e-01,3.865434059612624096e-02,2.564742557500649528e-02
1.312639852996850265e-01,8.642269042911239207e-01,4.509110409190884503e-03
4.877535906061862547e-02,9.930908783273152685e-02,8.519155531066501252e-01
1.093157669124838680e-02,2.750932855744424033e-01,7.139751377343090954e-01
9.498293987117064630e-01,4.937394513213180097e-02,7.966561561617894159e-04
7.511866094105384972e-01,1.974462158603617623e-01,5.136717472909953230e-02
5.583804069072476192e-04,9.873528056797836738e-01,1.208881391330898086e-02
5.537264475063700953e-02,8.069516302590598045e-01,1.376757249903033664e-01
3.431256704319029516e-01,5.607006855101677179e-01,9.617364405792935833e-02
