,data_num,part1_patient_mean,part2_patient_mean,part1_std,part2_std,week,part1_mean,part1_slope,part2_mean,part2_slope,mean_diff,slope_diff,slope_ratio,policy1,Delta1,Omicron1,policy2,Delta2,Omicron2,RI,label
0,0.0,23886.666666666668,28892.0,0.23152368717929223,0.27271497669592903,6.0,0.43077823513044156,-0.010452375407327767,0.5748539190006045,0.0402117901671743,0.1440756838701629,0.05066416557450207,-3.8471436970187014,1.0,0.0,355.2857142857143,1.0,0.0,62.214285714285715,0.0020965141854856024,0.0
1,1.0,23689.095238095237,29826.14285714286,0.2317814366028753,0.2682339989799781,0.0,0.42509125350724614,-0.010725079876802624,0.6017426918379681,0.037636121110977916,0.176651438330722,0.04836120098778054,-3.5091693062707567,1.0,0.0,352.04761904761904,1.0,0.0,54.92857142857143,0.002591919654682321,1.0
2,2.0,23546.47619047619,30362.14285714286,0.2376909946663808,0.23920073987600157,1.0,0.4209860450325606,-0.019501939584838753,0.6171711481288061,0.010353539267502595,0.19618510309624554,0.029855478852341348,-0.5308979254325897,1.0,0.0,350.57142857142856,1.0,0.0,71.28571428571429,0.0028954274455117155,2.0
